action,event_pk,rn,is_replicate,date,work_area,organization,project,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,row_flag,metadata_qc_flag,quality_level,comments,quality_log
,458863,1,,2019-01-21,CALVERT,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,KWAK;FZH,1,KC10,,NUT10789,M,51.6505000000001,-127.9516,,,,10,11.4092811,,0.45nm,13,,2019-01-21T17:05:49.000Z,2019-01-21T22:53:59.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.osullivan,,19.295196611792935,,uM,,,,,,1.5233278843454097,33.83112769079922,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event QC'd by EM2: Nutrient metadata QC'd by Cm
,458863,1,,2019-01-21,CALVERT,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,KWAK;FZH,1,KC10,,NUT10790,M,51.6505000000001,-127.9516,,,,20,21.2657594,,0.45nm,13,,2019-01-21T17:05:49.000Z,2019-01-21T22:53:59.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.osullivan,,18.37473038253364,,uM,,,,,,1.5026436603304019,31.260010580795896,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event QC'd by EM2: Nutrient metadata QC'd by Cm
,458863,1,,2019-01-21,CALVERT,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,KWAK;FZH,1,KC10,,NUT10791,M,51.6505000000001,-127.9516,,,,30,31.0371064,,0.45nm,13,,2019-01-21T17:05:49.000Z,2019-01-21T22:53:59.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.osullivan,,16.191042060110366,,uM,,,,,,1.3190513016612868,27.157164304149696,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event QC'd by EM2: Nutrient metadata QC'd by Cm
,458863,1,,2019-01-21,CALVERT,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,KWAK;FZH,1,KC10,,NUT10793,M,51.6505000000001,-127.9516,,,,50,49.9241845,,0.45nm,13,,2019-01-21T17:05:49.000Z,2019-01-21T22:53:59.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.osullivan,,16.542677777448354,,uM,,,,,,1.334091428515289,27.099149663700086,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event QC'd by EM2: Nutrient metadata QC'd by Cm
,458863,1,,2019-01-21,CALVERT,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,KWAK;FZH,1,KC10,,NUT10792,M,51.6505000000001,-127.9516,,,,100,97.5365449,,0.45nm,13,,2019-01-21T17:05:49.000Z,2019-01-21T22:53:59.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.osullivan,,28.871032835793113,,uM,,,,,,2.328956655329565,53.92369297341901,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event QC'd by EM2: Nutrient metadata QC'd by Cm
,458863,1,,2019-01-21,CALVERT,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,KWAK;FZH,1,KC10,,NUT10794,M,51.6505000000001,-127.9516,,,,200,195.7586997,,0.45nm,13,,2019-01-21T17:05:49.000Z,2019-01-21T22:53:59.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.osullivan,,15.168009158656687,,uM,,,,,,1.3400406362728237,24.841413217024037,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event QC'd by EM2: Nutrient metadata QC'd by Cm
,470813,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,3,KC10,,NUT10836,M,51.6505000000001,-127.9516,51.654453,-128.13049,,0,,,0.45nm,13,,2019-02-14T20:24:58.000Z,2019-02-15T00:04:14.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,18.72807442390044,,uM,,,,,,1.5261376666879003,32.095218116713205,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470813,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,3,KC10,,NUT10837,M,51.6505000000001,-127.9516,51.654453,-128.13049,,5,5.6885904,,0.45nm,13,,2019-02-14T20:24:58.000Z,2019-02-15T00:04:14.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,18.932744354948202,,uM,,,,,,1.5131919156250944,32.68611452697598,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470813,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,3,KC10,,NUT10838,M,51.6505000000001,-127.9516,51.654453,-128.13049,,10,15.3528495,,0.45nm,13,,2019-02-14T20:24:58.000Z,2019-02-15T00:04:14.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,18.206749389903425,,uM,,,,,,1.530662990272122,31.76301335301423,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470813,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,3,KC10,,NUT10839,M,51.6505000000001,-127.9516,51.654453,-128.13049,,20,24.9817035,,0.45nm,13,,2019-02-14T20:24:58.000Z,2019-02-15T00:04:14.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,18.82109707843846,,uM,,,,,,1.5687257421084744,31.9878696808017,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470813,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,3,KC10,,NUT10840,M,51.6505000000001,-127.9516,51.654453,-128.13049,,30,34.4840358,,0.45nm,13,,2019-02-14T20:24:58.000Z,2019-02-15T00:04:14.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,18.557446577425132,,uM,,,,,,1.536442961493205,31.52096639539798,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470813,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,3,KC10,,NUT10841,M,51.6505000000001,-127.9516,51.654453,-128.13049,,50,56.3696516,,0.45nm,13,,2019-02-14T20:24:58.000Z,2019-02-15T00:04:14.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,17.631221919496333,,uM,,,,,,1.4837909828598497,29.55543776735219,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470814,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,,NUT10842,M,51.6505000000001,-127.9516,51.654451,-128.130464,,100,96.5509787,,0.45nm,13,,2019-02-14T19:53:34.000Z,2019-02-15T00:00:51.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,14.962522670873485,,uM,,,,,,1.1630119097817464,23.82464331909218,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470814,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,,NUT10843,M,51.6505000000001,-127.9516,51.654451,-128.130464,,200,191.7293714,,0.45nm,13,,2019-02-14T19:53:34.000Z,2019-02-15T00:00:51.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,25.34118026213829,,uM,,,,,,1.9987978644187745,44.90404572097106,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,470814,1,,2019-02-14,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,,NUT10844,M,51.6505000000001,-127.9516,51.654451,-128.130464,,325,303.8132544,,0.45nm,13,,2019-02-14T19:53:34.000Z,2019-02-15T00:00:51.000Z,2019-11-06T08:00:00.000Z,chris.osullivan;isabelle.desmarais,,28.58437132542625,,uM,,,,,,2.141465494197846,55.03506722324916,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Sample events QC'd by CM2: Sample metadata QCd by CO
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10796,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,16.332913428526748,,uM,,,,,,1.3503494196423254,29.14421039285085,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10815,M,51.6505000000001,-127.9516,,,,5,8.0094403,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,15.637468151418233,,uM,,,,,,1.3264727749793226,27.9038599819267,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10816,M,51.6505000000001,-127.9516,,,,10,,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,16.663400211858466,,uM,,,,,,1.3613514994175377,29.28080282206647,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10817,M,51.6505000000001,-127.9516,,,,20,,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,17.141543001485896,,uM,,,,,,1.4151532758438587,29.86589894133479,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10818,M,51.6505000000001,-127.9516,,,,30,,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,17.539806748318796,,uM,,,,,,1.4580020129988447,30.49079341982694,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10820,M,51.6505000000001,-127.9516,,,,50,,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,18.313351068344584,,uM,,,,,,1.513959107858918,31.80808823423483,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10821,M,51.6505000000001,-127.9516,,,,100,98.9518601,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,19.03376198670864,,uM,,,,,,1.5587528273012365,31.509470442484297,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10822,M,51.6505000000001,-127.9516,,,,200,194.0079692,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,18.87804692866439,,uM,,,,,,1.5517534552596886,31.621721284267377,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,504419,1,,2019-03-13,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10823,M,51.6505000000001,-127.9516,,,,325,306.032067,,0.45nm,13,,2019-03-13T16:57:13.000Z,2019-03-13T18:08:46.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;emma.myers,,23.025633996453006,,uM,,,,,,1.8415543233207745,38.85294947897666,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient metadata QCd by EJ2: Event metadata QC'd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10872,M,51.6505000000001,-127.9516,51.654355,-128.130621,,0,,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-31T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,10.84932696792017,,uM,,,,,,1.1724538500598238,17.425949744081436,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10873,M,51.6505000000001,-127.9516,51.654355,-128.130621,,5,6.2188644,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-31T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,10.839071917568473,,uM,,,,,,1.1753998329720978,17.45370554184278,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10874,M,51.6505000000001,-127.9516,51.654355,-128.130621,,10,11.1019656,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-31T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,10.841672041694661,,uM,,,,,,1.5020669227749206,17.451887780862716,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10875,M,51.6505000000001,-127.9516,51.654355,-128.130621,,20,20.3995093,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-11-06T08:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,10.753900439689476,,uM,,,,,,1.1665380355291064,17.870572076262054,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10876,M,51.6505000000001,-127.9516,51.654355,-128.130621,,30,29.9961367,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-31T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,10.8225236606781,,uM,,,,,,1.165354686455943,17.65012485664817,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10877,M,51.6505000000001,-127.9516,51.654355,-128.130621,,50,49.3343712,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-31T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,10.835009356339953,,uM,,,,,,1.1663086192165084,17.630550050004956,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10878,M,51.6505000000001,-127.9516,51.654355,-128.130621,,100,,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,19.67937506518793,,uM,,,,,,1.6966305342742625,33.10288731833489,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10879,M,51.6505000000001,-127.9516,51.654355,-128.130621,,200,192.3626033,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,18.837068526820854,,uM,,,,,,1.6209021747354748,31.610449177654015,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,508095,1,,2019-04-18,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10880,M,51.6505000000001,-127.9516,51.654355,-128.130621,,325,314.6158924,,0.45nm,13,,2019-04-18T16:25:02.000Z,2019-04-18T21:06:02.000Z,2019-10-28T07:00:00.000Z,bryn.fedje;chris.mackenzie;eva.jordison,,24.325940765412298,,uM,,,,,,2.026163370685637,46.56343635125145,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Nutrient Metadata QCd by BF2: Event metadata QCd by CM
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10895,M,51.6505000000001,-127.9516,51.649577,-127.948186,,0,,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,8.97196778859943,,uM,,,,,,0.912867857627482,23.515494315556,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,2,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10913,M,51.6505000000001,-127.9516,51.649577,-127.948186,,0,,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,8.99782427934731,,uM,,,,,,0.91665417679334,23.3198939910107,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,3,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10914,M,51.6505000000001,-127.9516,51.649577,-127.948186,,0,,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,8.8244080535645,,uM,,,,,,0.881661985702602,23.3850003213312,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10896,M,51.6505000000001,-127.9516,51.649577,-127.948186,,5,6.0717339,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,10.9981587935156,,uM,,,,,,1.02092268397668,25.7462421725854,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10897,M,51.6505000000001,-127.9516,51.649577,-127.948186,,10,10.8853275,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,14.2190908089271,,uM,,,,,,1.26689705740553,27.9215431985806,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10898,M,51.6505000000001,-127.9516,51.649577,-127.948186,,20,20.2035867,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,17.5830376839391,,uM,,,,,,1.52268848705835,31.5759525306325,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10899,M,51.6505000000001,-127.9516,51.649577,-127.948186,,30,29.8807019,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,19.2398038482333,,uM,,,,,,1.62621107740956,33.1918927171866,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10900,M,51.6505000000001,-127.9516,51.649577,-127.948186,,50,49.2609288,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,20.2503106696853,,uM,,,,,,1.67381235939311,33.1474588896748,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10901,M,51.6505000000001,-127.9516,51.649577,-127.948186,,100,97.109981,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,21.9973093434109,,uM,,,,,,1.85122513175693,37.8339226385946,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10902,M,51.6505000000001,-127.9516,51.649577,-127.948186,,200,192.6579826,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,23.7325348008913,,uM,,,,,,1.91005031884387,37.9902298163738,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,512538,1,,2019-05-11,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10903,M,51.6505000000001,-127.9516,51.649577,-127.948186,,325,311.4610317,,0.45nm,13,,2019-05-11T17:16:14.000Z,2019-05-11T21:51:26.000Z,2019-11-04T08:00:00.000Z,chris.osullivan;emma.myers,,26.9430224461866,,uM,,,,,,2.04145597085469,43.2874161186423,,,,,,,,,,,,,,,,,,,,UBC,Results,,Technicianm,,1: Sample metadata QC'd by EM2: Event Metadata QC'd by CO
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10946,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,1.6520138551074088,,uM,,,,,,0.26494031766573445,7.034022757634786,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,2,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10962,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,1.6429780255026858,,uM,,,,,,0.2561063465881849,7.0033615347697955,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,3,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10963,M,51.6505000000001,-127.9516,,,,0,,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,1.6190825027910045,,uM,,,,,,0.2551017575549026,7.646601686811779,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10947,M,51.6505000000001,-127.9516,,,,5,6.3645253,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,4.147016373670129,,uM,,,,,,0.47943327388805573,11.42348077664287,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10948,M,51.6505000000001,-127.9516,,,,10,11.6434522,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,10.70642820804914,,uM,,,,,,0.9953803892021934,20.938304009429462,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10949,M,51.6505000000001,-127.9516,,,,20,20.8648619,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,16.03954528867541,,uM,,,,,,1.4187922760426457,29.03875055690428,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
,521370,1,,2019-06-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,,NUT10950,M,51.6505000000001,-127.9516,,,,30,30.652345,,0.45nm,13,,2019-06-10T15:34:10.000Z,2019-06-10T20:16:04.000Z,2019-10-25T07:00:00.000Z,bryn.fedje;eva.jordison,,17.775292174901523,,uM,,,,,,1.5230768027371187,31.541377894608218,,,,,,,,,,,,,,,,,,,,UBC,Results,,Raw,,1: Event metadata QCd by EJ2: Nutrient metadata QCd by BF
